"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
3.22322230174958,3.00497338021328,3.44193365330445,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",108
3.19092668526662,3.01299788558702,3.36916281177297,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",109
3.20653362212049,2.99894432710084,3.41454130313128,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",110
3.2301854807832,3.03824010614722,3.42248842195763,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",111
3.27474031852433,3.05203967921368,3.49792222511414,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",112
3.19769058427866,2.99555466867962,3.40022320562394,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",113
3.17706383787939,2.97870556077138,3.37580419403845,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",114
3.31184229995451,3.12151747687097,3.50251839345348,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",115
3.19510438742836,2.96925686635152,3.42144727094955,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",116
3.19169054946107,3.00745024558247,3.37626038765484,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",117
3.32263215995918,3.12950914317243,3.51611682395945,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",118
3.28134436318759,3.10208801689986,3.46091236987234,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",119
3.25800276680852,3.05894927527635,3.45744072075536,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",120
3.32732086042911,3.14833419424123,3.50661811066011,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",121
3.36151595237546,3.18861823610161,3.53470336746302,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",122
3.29436752538459,3.11515244155991,3.47389408667416,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",123
3.26420975115216,3.07045497607996,3.45832875196557,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",124
3.19102732953618,3.02495147523834,3.35737089751877,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",125
3.2590722142404,3.09778961904026,3.42060711432126,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",126
3.28363543597265,3.10510431898983,3.46247568759961,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",127
3.33217157679506,3.18994394774785,3.47459523946427,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",128
3.29465895507941,3.1352603946843,3.4543038706101,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",129
3.30070648480101,3.11477276984251,3.48697547030736,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",130
3.27399213379564,3.11142556562118,3.43681500614732,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",131
3.26739191097134,3.11317368602102,3.42184078793302,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",132
3.11265137318568,2.93198836771271,3.29363147271331,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",133
3.20363301956856,2.99796943177657,3.40970727090639,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",134
3.15050838769555,2.93007498539417,3.37141386664566,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",135
3.1794829299272,2.98028995480368,3.3790612005413,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",136
3.1216637813646,2.90899217126264,3.33477489838225,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",137
3.30530773054005,3.13288669404619,3.47801702633486,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",138
3.31432901318438,3.08323127227927,3.54594484190254,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",139
3.16011189080541,2.97994285360943,3.34059614357702,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",140
3.2303703904041,3.03291035255961,3.42820885555317,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",141
3.23378919687811,3.01919877922503,3.4488266093428,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",142
