"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","draw_id"
0.175517840343353,-0.0445389072294522,0.396059053413333,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",10
0.203265659160579,-0.0463948268903946,0.453549738109338,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",10
-0.212353878432581,-0.47796531877764,0.0539664444978216,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
0.941665316462181,0.752422439878964,1.131263647192,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
-1.60833900863057,-1.86751448118478,-1.34847903363846,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
0.185878251967497,0.035820043834689,0.336161554129832,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
0.796092058298026,0.483346930622752,1.10981057627002,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
1.51653205454587,1.30620533551862,1.72729544306036,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
0.36972981156187,0.171969546795347,0.567880496148399,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
0.256929961912222,0.00631534560235902,0.508172615418445,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",11
-0.085814433916187,-0.332405034715222,0.161386264120811,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
0.706928771243431,0.498702513140437,0.915586459538864,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
-1.53867408850829,-1.8014735907095,-1.27517128065796,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
0.235331215465351,0.0862063782930189,0.384678243265824,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
0.808788775216951,0.471353166664334,1.14735766988878,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
1.46654513253728,1.23609111857734,1.69752375241554,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
0.248378772691149,-0.00419945903209484,0.501594988837684,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
0.430848800882955,0.206521625537825,0.655678165913787,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",12
-0.131430414341782,-0.380377661920139,0.118138946938906,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
0.867552036970065,0.700558672184903,1.03482232955234,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
-1.55507090812728,-1.77731789349947,-1.33232104784424,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
0.202215459981603,0.0575173204194979,0.347122854701687,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
0.777494989486938,0.420011946156973,1.13625062902349,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
1.70885907955947,1.4945363955696,1.92363434173239,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
0.161104197940865,-0.0538513313648847,0.376522035001292,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
0.194802211484379,-0.0682377337607454,0.458534529316834,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass",13
