"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.308682897803791,-0.442077924976347,-0.1751091381617,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",369
-0.384498602333416,-0.520520417750925,-0.248290799470596,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",370
-0.327854472875821,-0.457785121709975,-0.19775422792081,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",371
-0.242239976401093,-0.407028898722628,-0.0771783903702583,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",372
-0.359093296693003,-0.497575869174205,-0.220417990988975,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",373
-0.370387129784866,-0.514423515825024,-0.226142206173363,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",374
-0.303103457422227,-0.470127723031555,-0.135798903044659,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",375
-0.338342769593036,-0.452950275043251,-0.223603317687937,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",376
-0.370073290740847,-0.508388258077397,-0.231566035533437,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",377
-0.349218956195019,-0.466874526065686,-0.23142430867501,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",378
-0.33045955943386,-0.478514792205631,-0.182184069177938,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",379
-0.459346869419563,-0.583275765964464,-0.335263488088366,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",380
-0.308063051209317,-0.45447805569544,-0.161432694459029,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",381
-0.409840329511468,-0.553920897957139,-0.265551012662724,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",382
-0.36937238105117,-0.482434044548763,-0.25618226847397,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",383
-0.37240870512093,-0.503897914887674,-0.240745725609215,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",384
-0.439685820767111,-0.574115938179343,-0.30507394528817,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",385
-0.422520876102717,-0.558221110524437,-0.286635462435136,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",386
-0.303784685861697,-0.448604582986645,-0.158754115621473,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",387
-0.415702068108603,-0.556700334302818,-0.274503883859201,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",388
-0.407009991743223,-0.568320172216263,-0.245438114249974,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",389
-0.262125750357622,-0.403548692757105,-0.120501993085975,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",390
-0.346640134461518,-0.480997705475139,-0.212101171387369,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",391
-0.341977452077058,-0.475770901492878,-0.20800414005625,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",392
-0.336604594017365,-0.486596370380066,-0.186386742250177,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",393
-0.280362753491481,-0.408824521492746,-0.151735283802712,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",394
-0.349577662710288,-0.501750800469059,-0.197171790566331,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",395
-0.332093878389983,-0.484993058397853,-0.17895977743938,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",396
-0.268749335685758,-0.399299427014821,-0.138028127825907,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",397
-0.381330795108192,-0.517625952641088,-0.244848907311312,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",398
-0.39373371882695,-0.530285125757168,-0.256994854973203,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",399
-0.303373151085906,-0.43204028866155,-0.174539742831026,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",400
-0.390516490659421,-0.561736835119464,-0.219001326022272,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",401
-0.300889988386011,-0.42815876716451,-0.173458539701532,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",402
-0.366229900400528,-0.522782712411518,-0.209430712549741,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",403
-0.305454813248529,-0.442493963766555,-0.168227030757662,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",404
-0.428353053604369,-0.566695052751442,-0.28981857861895,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",405
-0.45516429686413,-0.610228093953091,-0.299858575674661,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",406
-0.278217675633707,-0.41389091730144,-0.142359596656083,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",407
-0.29350725719004,-0.441080034373054,-0.145715737933749,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",408
-0.354111270479063,-0.496633822057779,-0.211384578291951,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",409
-0.372750361432994,-0.512990354677723,-0.232312681517666,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",410
-0.378462371815702,-0.544823652793114,-0.21182281396197,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",411
-0.346949256842932,-0.472562957457845,-0.22117701902209,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",412
-0.354392237873968,-0.498163145407038,-0.210413594740166,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",413
-0.395795073708827,-0.537337297860652,-0.254051425216717,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",414
-0.340341752946649,-0.491561367831561,-0.188892334718027,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",415
-0.395417882312377,-0.549186123680223,-0.241411888520671,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",416
-0.342940052582685,-0.47009632853181,-0.215621325772908,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",417
-0.34719211039892,-0.489436293855106,-0.204744597698359,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",418
-0.333438418864329,-0.462890871749144,-0.203817607286916,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",419
-0.38095581452392,-0.528786778039225,-0.232905149317364,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",420
-0.367823042262228,-0.509597603937118,-0.225846450784928,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",421
-0.491078426265223,-0.651736341355191,-0.330160708288607,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",422
-0.223270868397074,-0.349923752699122,-0.096457011281903,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",423
-0.422118478700084,-0.575307193997754,-0.268693737704651,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",424
