"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","draw_id"
0.909454253124919,0.677851278945019,1.14159001517193,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",19
-1.54285567281593,-1.88952036418176,-1.19496607246297,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",19
0.252848312635257,0.0506005473391635,0.455504912644389,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",19
0.851071877767584,0.377269909284417,1.32711029186778,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",19
2.1237971095772,1.88382205758926,2.36433739385042,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",19
0.26044897793609,0.0203838388809441,0.50109031225043,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",19
-0.229363024068718,-0.557725433877521,0.100083651688809,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",19
-0.534864089872622,-0.847175222544294,-0.221569240964847,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
0.905355366690275,0.725276322208646,1.08575636077031,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
-1.57337207966128,-1.89641746863839,-1.24926293418675,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
0.20549512582142,0.0374714942389165,0.373800971061944,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
0.868086859145611,0.485317161273335,1.25231460726589,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
1.90188546995249,1.63702307256886,2.16743808914142,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
0.18654310527717,-0.130154724271903,0.504245217099464,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
-0.487942134077812,-0.856609732600089,-0.117903634299954,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",20
-0.277766348471564,-0.573406804494836,0.0187531810111219,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
0.885228902562885,0.668348760332016,1.10257629191435,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
-1.65614560011044,-2.01338294939742,-1.29760584313179,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
0.169114148796745,-0.0596633969936478,0.398415398701379,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
0.832395853307077,0.548256060248198,1.11733859835303,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
2.0165409684473,1.75231323860174,2.28145483790971,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
0.0548818752375446,-0.215909291435767,0.32640790711258,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
0.168601359200493,-0.0524048253893072,0.390096237225523,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",21
-0.243304703519942,-0.559207465820688,0.0736016163016773,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
0.851147415190812,0.655087502820551,1.0475892207191,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
-1.63308226290976,-1.95965089350415,-1.30542584477217,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
0.14414261657727,-0.0369508960885612,0.325564199071149,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
0.884783704862402,0.583291186763901,1.18717992910731,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
2.08797755689174,1.84752860657273,2.32899417633832,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
-0.00364819344917944,-0.256075408848533,0.249417852829703,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
-0.109948532716808,-0.458015083923236,0.239335096129478,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",22
-0.291780507572537,-0.611074690726832,0.0285394314703424,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
1.0250867880168,0.808191153794113,1.24244908785076,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
-1.64715644821101,-1.97774715511355,-1.31545078820019,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
0.0660941473273002,-0.150158641630538,0.282815292249405,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
0.804615761949901,0.493674055259508,1.11651956646257,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
2.03739738315649,1.7988618481158,2.27649185569849,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
0.10578958581946,-0.136753710751392,0.348921960483572,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
-0.0707493613428811,-0.332814974598783,0.192005329121669,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",23
-0.244497690063628,-0.604927385963749,0.117239007906811,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
0.772535556409748,0.561367578540417,0.984146964156296,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
-1.62790945013208,-2.01284507536766,-1.24146163244954,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
0.313790002468095,0.125902814552248,0.502029762439649,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
