"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
0.352353380088388,0.200311018868149,0.504626447973844,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",414
0.427541507017226,0.25706089342159,0.598312011812085,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",415
0.292110572730375,0.147583807172413,0.43684591032942,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",416
0.491065219453657,0.328064288693231,0.65433097445462,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",417
0.492042049670482,0.323886418041619,0.660479531589009,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",418
0.288591348493705,0.155681833943477,0.421677237850959,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",419
0.350514963790127,0.167970469305478,0.533392124418586,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",420
0.415927318779374,0.254985112889106,0.577127889813345,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",421
0.355427457374047,0.212732503750357,0.498325597252447,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",422
0.379449781287478,0.213109969597181,0.546065693908715,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",423
0.407466612174656,0.244878239956114,0.570318688427207,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",424
0.400341096840995,0.276375984252897,0.524459459374427,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",425
0.495920785707127,0.326696209978516,0.665430798494016,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",426
0.412853735359087,0.257682163945083,0.56826547008082,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",427
0.381626084877307,0.2441309828493,0.519309775532872,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",428
0.419750009819087,0.272443283674084,0.567273139103941,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",429
0.352026492715352,0.184540585145432,0.519792398866614,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",430
0.504432390294407,0.31692543698596,0.692289821424863,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",431
0.407242920565509,0.263467306961584,0.551224705246733,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",432
0.360029267247852,0.209782450797169,0.510501352183312,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",433
0.458499391664313,0.308043304277095,0.60918115421662,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",434
0.521117984514352,0.36783675976384,0.674633299533411,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",435
0.396886707792055,0.239127021267649,0.554894681780982,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",436
0.344321492111122,0.196137578760736,0.492724560338198,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",437
0.391172409316831,0.228169814772405,0.554440097455955,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",438
0.15125719650515,-0.00677581627881452,0.309539970543771,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",439
0.452338297989052,0.271966187788997,0.633034866752902,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",440
