"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.884400115173822,-1.06139964827051,-0.707083932815833,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",289
-0.916029178260824,-1.09805890196573,-0.733664427559044,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",290
-0.808523869017419,-1.00942529993624,-0.607214708523662,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",291
-0.931054701831813,-1.12209864031066,-0.739641643600941,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",292
-0.97593071438653,-1.1690494259783,-0.782434642903451,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",293
-0.989553653452979,-1.16985390496661,-0.80892447213422,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",294
-0.984817380959913,-1.16178084497418,-0.807537075263731,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",295
-0.867207861901875,-1.03042898449719,-0.703717554196559,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",296
-0.841905679539101,-1.02556586874524,-0.657904684493604,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",297
-0.821352918198992,-1.05398149298425,-0.588177418387115,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",298
-0.969411990641578,-1.13521254213784,-0.803333384404248,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",299
-0.846426974471992,-1.04485807333441,-0.647597969040703,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",300
-0.832785106095979,-0.996804673766938,-0.668493805593662,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",301
-0.83522597176291,-1.03026559555572,-0.639801983446142,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",302
-1.00610443059789,-1.19946082188992,-0.812369633536369,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",303
-0.852272633603579,-1.02003394818743,-0.684226980079317,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",304
-0.959665492926476,-1.14968043599168,-0.769285293797894,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",305
-0.827739265969918,-1.00010491170233,-0.655073519759597,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",306
-0.973973656589922,-1.16634663330029,-0.781226238979038,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",307
-0.828484788602402,-1.00902636792369,-0.647613934189983,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",308
-0.955509128226739,-1.13006423404857,-0.780645844952055,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",309
-0.901170347089564,-1.06488233686641,-0.737187456380572,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",310
-0.876507904371726,-1.07167284979407,-0.680957939238469,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",311
-0.84329220418079,-1.01396002254296,-0.672330127110721,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",312
